time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
72.4201,0,3.464782,0,0,270,90.00001
72.43678,0,3.476053,0,0,270,90.00001
72.45343,0,3.487309,0,0,270,90.00001
72.47011,0,3.498584,0,0,270,90.00001
72.48678,0,3.509852,0,0,270,90.00001
72.50345,0,3.521122,0,0,270,90.00001
72.52012,0,3.532393,0,0,270,90.00001
72.53677,0,3.54365,0,0,270,90.00001
72.55345,0,3.55493,0,0,270,90.00001
72.57011,0,3.566187,0,0,270,90.00001
72.58679,0,3.577472,0,0,270,90.00001
72.60345,0,3.588728,0,0,270,90.00001
72.62011,0,3.599996,0,0,270,90.00001
72.63676,0,3.611253,0,0,270,90.00001
72.65344,0,3.62253,0,0,270,90.00001
72.67012,0,3.633804,0,0,270,90.00001
72.68677,0,3.64506,0,0,270,90.00001
72.70345,0,3.656334,0,0,270,90.00001
72.72009,0,3.66759,0,0,270,90.00001
72.73678,0,3.67887,0,0,270,90.00001
72.75345,0,3.690139,0,0,270,90.00001
72.7701,0,3.701396,0,0,270,90.00001
72.78678,0,3.712674,0,0,270,90.00001
72.80343,0,3.72393,0,0,270,90.00001
72.82011,0,3.735208,0,0,270,90.00001
72.83678,0,3.746477,0,0,270,90.00001
72.85343,0,3.757734,0,0,270,90.00001
72.87011,0,3.769009,0,0,270,90.00001
72.88678,0,3.780277,0,0,270,90.00001
72.90343,0,3.791533,0,0,270,90.00001
72.9201,0,3.802809,0,0,270,90.00001
72.93678,0,3.81408,0,0,270,90.00001
72.95343,0,3.825336,0,0,270,90.00001
72.97011,0,3.836615,0,0,270,90.00001
72.98678,0,3.847886,0,0,270,90.00001
73.00343,0,3.859143,0,0,270,90.00001
73.02011,0,3.870417,0,0,270,90.00001
73.03678,0,3.881689,0,0,270,90.00001
73.05345,0,3.892959,0,0,270,90.00001
73.0701,0,3.904215,0,0,270,90.00001
73.08678,0,3.915487,0,0,270,90.00001
73.10344,0,3.926756,0,0,270,90.00001
73.12011,0,3.938024,0,0,270,90.00001
73.13676,0,3.949281,0,0,270,90.00001
73.15343,0,3.960556,0,0,270,90.00001
73.1701,0,3.971826,0,0,270,90.00001
73.18678,0,3.983095,0,0,270,90.00001
73.20343,0,3.994351,0,0,270,90.00001
73.2201,0,4.005625,0,0,270,90.00001
73.23678,0,4.016897,0,0,270,90.00001
73.25344,0,4.028165,0,0,270,90.00001
73.2701,0,4.039422,0,0,270,90.00001
73.28677,0,4.050696,0,0,270,90.00001
73.30346,0,4.061976,0,0,270,90.00001
73.32011,0,4.073232,0,0,270,90.00001
73.33678,0,4.084504,0,0,270,90.00001
73.35342,0,4.09576,0,0,270,90.00001
73.37011,0,4.107038,0,0,270,90.00001
73.38676,0,4.118294,0,0,270,90.00001
73.40344,0,4.129573,0,0,270,90.00001
73.4201,0,4.14083,0,0,270,90.00001
73.43678,0,4.152108,0,0,270,90.00001
73.45342,0,4.163364,0,0,270,90.00001
73.47011,0,4.17464,0,0,270,90.00001
73.48678,0,4.185911,0,0,270,90.00001
73.50343,0,4.197167,0,0,270,90.00001
73.52011,0,4.208445,0,0,270,90.00001
73.53676,0,4.219701,0,0,270,90.00001
73.55344,0,4.230981,0,0,270,90.00001
73.57009,0,4.242237,0,0,270,90.00001
73.58678,0,4.253516,0,0,270,90.00001
73.60342,0,4.264772,0,0,270,90.00001
73.6201,0,4.276048,0,0,270,90.00001
73.63677,0,4.287318,0,0,270,90.00001
73.65343,0,4.298574,0,0,270,90.00001
73.67011,0,4.309854,0,0,270,90.00001
73.68678,0,4.321122,0,0,270,90.00001
73.70343,0,4.332378,0,0,270,90.00001
73.72012,0,4.343659,0,0,270,90.00001
73.73676,0,4.354915,0,0,270,90.00001
73.75343,0,4.366185,0,0,270,90.00001
73.7701,0,4.377457,0,0,270,90.00001
73.78676,0,4.388713,0,0,270,90.00001
73.80344,0,4.399988,0,0,270,90.00001
73.8201,0,4.411255,0,0,270,90.00001
73.83677,0,4.422525,0,0,270,90.00001
73.85344,0,4.433794,0,0,270,90.00001
73.87009,0,4.445051,0,0,270,90.00001
73.88676,0,4.456326,0,0,270,90.00001
73.90342,0,4.467583,0,0,270,90.00001
73.9201,0,4.478861,0,0,270,90.00001
73.93678,0,4.490134,0,0,270,90.00001
73.95342,0,4.50139,0,0,270,90.00001
73.9701,0,4.512664,0,0,270,90.00001
73.98677,0,4.523934,0,0,270,90.00001
74.00342,0,4.53519,0,0,270,90.00001
74.0201,0,4.546469,0,0,270,90.00001
74.03675,0,4.557725,0,0,270,90.00001
74.05344,0,4.569004,0,0,270,90.00001
74.07009,0,4.58026,0,0,270,90.00001
74.08677,0,4.591538,0,0,270,90.00001
74.10344,0,4.602807,0,0,270,90.00001
74.12009,0,4.614063,0,0,270,90.00001
74.13677,0,4.62534,0,0,270,90.00001
74.15344,0,4.636611,0,0,270,90.00001
74.17009,0,4.647867,0,0,270,90.00001
74.18677,0,4.659143,0,0,270,90.00001
74.20342,0,4.6704,0,0,270,90.00001
74.2201,0,4.681676,0,0,270,90.00001
74.23678,0,4.692951,0,0,270,90.00001
74.25343,0,4.704207,0,0,270,90.00001
74.2701,0,4.715478,0,0,270,90.00001
74.28677,0,4.726748,0,0,270,90.00001
74.30342,0,4.738004,0,0,270,90.00001
74.32011,0,4.749285,0,0,270,90.00001
74.33675,0,4.760541,0,0,270,90.00001
74.35344,0,4.77182,0,0,270,90.00001
74.37011,0,4.783092,0,0,270,90.00001
74.38676,0,4.794348,0,0,270,90.00001
74.40343,0,4.805621,0,0,270,90.00001
74.42008,0,4.816877,0,0,270,90.00001
74.43676,0,4.828153,0,0,270,90.00001
74.45344,0,4.839425,0,0,270,90.00001
74.47009,0,4.850681,0,0,270,90.00001
74.48677,0,4.86196,0,0,270,90.00001
74.50342,0,4.873216,0,0,270,90.00001
74.5201,0,4.884495,0,0,270,90.00001
74.53675,0,4.895751,0,0,270,90.00001
74.55343,0,4.907027,0,0,270,90.00001
74.5701,0,4.918296,0,0,270,90.00001
74.58677,0,4.929565,0,0,270,90.00001
74.60344,0,4.940835,0,0,270,90.00001
74.62009,0,4.952091,0,0,270,90.00001
74.63676,0,4.963362,0,0,270,90.00001
74.65343,0,4.97463,0,0,270,90.00001
74.6701,0,4.985904,0,0,270,90.00001
74.68675,0,4.99716,0,0,270,90.00001
74.70343,0,5.008434,0,0,270,90.00001
74.72008,0,5.019691,0,0,270,90.00001
74.73676,0,5.030971,0,0,270,90.00001
74.75342,0,5.042227,0,0,270,90.00001
74.77009,0,5.0535,0,0,270,90.00001
74.78677,0,5.064773,0,0,270,90.00001
74.80343,0,5.076041,0,0,270,90.00001
74.82008,0,5.087297,0,0,270,90.00001
74.83676,0,5.098572,0,0,270,90.00001
74.85343,0,5.109843,0,0,270,90.00001
74.8701,0,5.121111,0,0,270,90.00001
74.88676,0,5.132379,0,0,270,90.00001
74.90342,0,5.143635,0,0,270,90.00001
74.9201,0,5.154912,0,0,270,90.00001
74.93674,0,5.166169,0,0,270,90.00001
74.95343,0,5.177448,0,0,270,90.00001
74.97008,0,5.188704,0,0,270,90.00001
74.98677,0,5.199985,0,0,270,90.00001
75.00343,0,5.211253,0,0,270,90.00001
75.0201,0,5.222521,0,0,270,90.00001
75.03675,0,5.233778,0,0,270,90.00001
75.05344,0,5.245054,0,0,270,90.00001
75.07008,0,5.25631,0,0,270,90.00001
75.08676,0,5.267586,0,0,270,90.00001
75.10344,0,5.278859,0,0,270,90.00001
75.12009,0,5.290115,0,0,270,90.00001
75.13676,0,5.301387,0,0,270,90.00001
75.15343,0,5.312659,0,0,270,90.00001
75.17008,0,5.323915,0,0,270,90.00001
75.18676,0,5.335189,0,0,270,90.00001
75.20343,0,5.346459,0,0,270,90.00001
75.2201,0,5.35773,0,0,270,90.00001
75.23675,0,5.368986,0,0,270,90.00001
75.25343,0,5.38026,0,0,270,90.00001
