time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
78.50342,0,4.350988,0,0,270,90.00001
78.52009,0,4.382762,0,0,270,90.00001
78.53674,0,4.4145,0,0,270,90.00001
78.55341,0,4.446289,0,0,270,90.00001
78.57006,0,4.478026,0,0,270,90.00001
78.58672,0,4.509764,0,0,270,90.00001
78.6034,0,4.541572,0,0,270,90.00001
78.62007,0,4.573355,0,0,270,90.00001
78.63672,0,4.605093,0,0,270,90.00001
78.65341,0,4.6369,0,0,270,90.00001
78.67006,0,4.668638,0,0,270,90.00001
78.68674,0,4.700427,0,0,270,90.00001
78.70338,0,4.732164,0,0,270,90.00001
78.72007,0,4.763975,0,0,270,90.00001
78.73672,0,4.795713,0,0,270,90.00001
78.7534,0,4.827495,0,0,270,90.00001
78.77007,0,4.859272,0,0,270,90.00001
78.78672,0,4.89101,0,0,270,90.00001
78.8034,0,4.9228,0,0,270,90.00001
78.82007,0,4.954581,0,0,270,90.00001
78.83674,0,4.986354,0,0,270,90.00001
78.85339,0,5.018092,0,0,270,90.00001
78.87006,0,5.049887,0,0,270,90.00001
78.88673,0,5.08166,0,0,270,90.00001
78.90338,0,5.113398,0,0,270,90.00001
78.92007,0,5.145196,0,0,270,90.00001
78.93674,0,5.176969,0,0,270,90.00001
78.95338,0,5.208707,0,0,270,90.00001
78.97007,0,5.240513,0,0,270,90.00001
78.98672,0,5.272251,0,0,270,90.00001
79.0034,0,5.304049,0,0,270,90.00001
79.02005,0,5.335786,0,0,270,90.00001
79.03674,0,5.367587,0,0,270,90.00001
79.05338,0,5.399325,0,0,270,90.00001
79.07004,0,5.431063,0,0,270,90.00001
79.08673,0,5.462887,0,0,270,90.00001
79.10338,0,5.494625,0,0,270,90.00001
79.12005,0,5.526394,0,0,270,90.00001
79.13673,0,5.558193,0,0,270,90.00001
79.15338,0,5.589931,0,0,270,90.00001
79.17007,0,5.621746,0,0,270,90.00001
79.18672,0,5.653483,0,0,270,90.00001
79.2034,0,5.685274,0,0,270,90.00001
79.22007,0,5.717053,0,0,270,90.00001
79.23672,0,5.748791,0,0,270,90.00001
79.2534,0,5.780575,0,0,270,90.00001
79.27007,0,5.812362,0,0,270,90.00001
79.28672,0,5.8441,0,0,270,90.00001
79.30339,0,5.875885,0,0,270,90.00001
79.32007,0,5.90767,0,0,270,90.00001
79.33674,0,5.939445,0,0,270,90.00001
79.35339,0,5.971182,0,0,270,90.00001
79.37007,0,6.002995,0,0,270,90.00001
79.38673,0,6.034732,0,0,270,90.00001
79.4034,0,6.066509,0,0,270,90.00001
79.42007,0,6.09828,0,0,270,90.00001
79.43673,0,6.130056,0,0,270,90.00001
79.45338,0,6.161794,0,0,270,90.00001
79.47007,0,6.193595,0,0,270,90.00001
79.48672,0,6.225333,0,0,270,90.00001
79.5034,0,6.257124,0,0,270,90.00001
79.52007,0,6.288908,0,0,270,90.00001
79.53672,0,6.320645,0,0,270,90.00001
79.55339,0,6.352427,0,0,270,90.00001
79.57007,0,6.384212,0,0,270,90.00001
79.58672,0,6.41595,0,0,270,90.00001
79.60339,0,6.447732,0,0,270,90.00001
79.62006,0,6.479521,0,0,270,90.00001
79.63672,0,6.511259,0,0,270,90.00001
79.65339,0,6.543042,0,0,270,90.00001
79.67007,0,6.574835,0,0,270,90.00001
79.68672,0,6.606573,0,0,270,90.00001
79.70339,0,6.638351,0,0,270,90.00001
79.72006,0,6.670138,0,0,270,90.00001
79.73672,0,6.701876,0,0,270,90.00001
79.75339,0,6.733656,0,0,270,90.00001
79.77007,0,6.765448,0,0,270,90.00001
79.78671,0,6.797186,0,0,270,90.00001
79.80339,0,6.828975,0,0,270,90.00001
79.82006,0,6.860751,0,0,270,90.00001
79.83673,0,6.892522,0,0,270,90.00001
79.85338,0,6.92426,0,0,270,90.00001
79.87006,0,6.956058,0,0,270,90.00001
79.88673,0,6.987834,0,0,270,90.00001
79.90338,0,7.019572,0,0,270,90.00001
79.92007,0,7.051372,0,0,270,90.00001
79.93671,0,7.08311,0,0,270,90.00001
79.95338,0,7.114893,0,0,270,90.00001
79.97006,0,7.146678,0,0,270,90.00001
79.98671,0,7.178416,0,0,270,90.00001
80.00339,0,7.210207,0,0,270,90.00001
80.02007,0,7.241988,0,0,270,90.00001
80.03671,0,7.273726,0,0,270,90.00001
80.05339,0,7.305516,0,0,270,90.00001
80.07006,0,7.337289,0,0,270,90.00001
80.08671,0,7.369027,0,0,270,90.00001
80.10339,0,7.400823,0,0,270,90.00001
80.12006,0,7.432603,0,0,270,90.00001
80.13671,0,7.464341,0,0,270,90.00001
80.15339,0,7.496131,0,0,270,90.00001
80.17006,0,7.527909,0,0,270,90.00001
80.18673,0,7.559682,0,0,270,90.00001
80.20338,0,7.59142,0,0,270,90.00001
80.22006,0,7.623215,0,0,270,90.00001
80.23672,0,7.654987,0,0,270,90.00001
80.25338,0,7.686725,0,0,270,90.00001
80.27007,0,7.718529,0,0,270,90.00001
80.28671,0,7.750267,0,0,270,90.00001
80.30339,0,7.782064,0,0,270,90.00001
80.32006,0,7.813841,0,0,270,90.00001
80.33672,0,7.845579,0,0,270,90.00001
80.35339,0,7.877369,0,0,270,90.00001
80.37004,0,7.909107,0,0,270,90.00001
80.38672,0,7.940903,0,0,270,90.00001
80.40339,0,7.972676,0,0,270,90.00001
80.42007,0,8.004461,0,0,270,90.00001
80.43671,0,8.0362,0,0,270,90.00001
80.45336,0,8.067938,0,0,270,90.00001
80.47005,0,8.099754,0,0,270,90.00001
80.48672,0,8.131529,0,0,270,90.00001
80.50337,0,8.163267,0,0,270,90.00001
80.52006,0,8.195074,0,0,270,90.00001
80.53671,0,8.226812,0,0,270,90.00001
80.55339,0,8.258601,0,0,270,90.00001
80.57006,0,8.290383,0,0,270,90.00001
80.58671,0,8.322122,0,0,270,90.00001
80.60338,0,8.353897,0,0,270,90.00001
80.62006,0,8.385686,0,0,270,90.00001
80.63673,0,8.417461,0,0,270,90.00001
80.65337,0,8.4492,0,0,270,90.00001
80.67006,0,8.481003,0,0,270,90.00001
80.68673,0,8.512774,0,0,270,90.00001
80.70338,0,8.544513,0,0,270,90.00001
80.72006,0,8.57631,0,0,270,90.00001
80.73671,0,8.608048,0,0,270,90.00001
80.75339,0,8.639842,0,0,270,90.00001
80.77006,0,8.671615,0,0,270,90.00001
80.78671,0,8.703353,0,0,270,90.00001
80.80339,0,8.735147,0,0,270,90.00001
80.82004,0,8.766886,0,0,270,90.00001
80.83672,0,8.79869,0,0,270,90.00001
80.85339,0,8.83047,0,0,270,90.00001
80.87004,0,8.862208,0,0,270,90.00001
80.88672,0,8.893996,0,0,270,90.00001
80.90337,0,8.925735,0,0,270,90.00001
80.92006,0,8.957541,0,0,270,90.00001
80.93671,0,8.989279,0,0,270,90.00001
80.95338,0,9.021073,0,0,270,90.00001
80.97005,0,9.052852,0,0,270,90.00001
80.98671,0,9.08459,0,0,270,90.00001
81.00339,0,9.116386,0,0,270,90.00001
81.02003,0,9.148125,0,0,270,90.00001
81.03673,0,9.179932,0,0,270,90.00001
81.05338,0,9.21167,0,0,270,90.00001
81.07005,0,9.243466,0,0,270,90.00001
81.08672,0,9.275236,0,0,270,90.00001
81.10337,0,9.306974,0,0,270,90.00001
81.12006,0,9.338786,0,0,270,90.00001
81.13671,0,9.370524,0,0,270,90.00001
81.15339,0,9.402323,0,0,270,90.00001
81.17004,0,9.434061,0,0,270,90.00001
81.18672,0,9.465859,0,0,270,90.00001
81.20339,0,9.497631,0,0,270,90.00001
81.22004,0,9.529369,0,0,270,90.00001
81.23672,0,9.561164,0,0,270,90.00001
81.25339,0,9.592938,0,0,270,90.00001
81.27004,0,9.624677,0,0,270,90.00001
81.28672,0,9.656471,0,0,270,90.00001
81.30339,0,9.688245,0,0,270,90.00001
81.32006,0,9.720027,0,0,270,90.00001
81.33671,0,9.751765,0,0,270,90.00001
81.35339,0,9.783546,0,0,270,90.00001
81.37006,0,9.81532,0,0,270,90.00001
81.38673,0,9.847097,0,0,270,90.00001
81.40337,0,9.878836,0,0,270,90.00001
81.42005,0,9.910624,0,0,270,90.00001
81.43673,0,9.942414,0,0,270,90.00001
81.45338,0,9.974153,0,0,270,90.00001
81.47005,0,10.00594,0,0,270,90.00001
81.48672,0,10.03772,0,0,270,90.00001
81.5034,0,10.06949,0,0,270,90.00001
81.52004,0,10.10123,0,0,270,90.00001
81.53672,0,10.13301,0,0,270,90.00001
81.55339,0,10.16479,0,0,270,90.00001
81.57005,0,10.19656,0,0,270,90.00001
81.58671,0,10.2283,0,0,270,90.00001
81.60338,0,10.26009,0,0,270,90.00001
81.62006,0,10.29188,0,0,270,90.00001
81.63671,0,10.32362,0,0,270,90.00001
81.65338,0,10.3554,0,0,270,90.00001
81.67005,0,10.38717,0,0,270,90.00001
81.68672,0,10.41895,0,0,270,90.00001
81.70337,0,10.45069,0,0,270,90.00001
81.72005,0,10.48249,0,0,270,90.00001
81.73672,0,10.51427,0,0,270,90.00001
81.75337,0,10.546,0,0,270,90.00001
81.77005,0,10.57779,0,0,270,90.00001
81.78673,0,10.60957,0,0,270,90.00001
81.80338,0,10.64131,0,0,270,90.00001
81.82005,0,10.6731,0,0,270,90.00001
81.83672,0,10.70487,0,0,270,90.00001
81.85336,0,10.73661,0,0,270,90.00001
81.87005,0,10.7684,0,0,270,90.00001
81.88673,0,10.80019,0,0,270,90.00001
81.90337,0,10.83193,0,0,270,90.00001
81.92005,0,10.86372,0,0,270,90.00001
81.9367,0,10.89546,0,0,270,90.00001
81.95338,0,10.92727,0,0,270,90.00001
81.97004,0,10.959,0,0,270,90.00001
81.98672,0,10.9908,0,0,270,90.00001
82.00336,0,11.02254,0,0,270,90.00001
82.02005,0,11.05434,0,0,270,90.00001
82.03671,0,11.08608,0,0,270,90.00001
82.05338,0,11.11787,0,0,270,90.00001
82.07003,0,11.14961,0,0,270,90.00001
82.08672,0,11.18142,0,0,270,90.00001
82.10337,0,11.21316,0,0,270,90.00001
82.12005,0,11.24496,0,0,270,90.00001
82.1367,0,11.2767,0,0,270,90.00001
82.15338,0,11.3085,0,0,270,90.00001
82.17004,0,11.34024,0,0,270,90.00001
82.18672,0,11.37204,0,0,270,90.00001
82.20338,0,11.40382,0,0,270,90.00001
82.22004,0,11.43555,0,0,270,90.00001
82.23671,0,11.46734,0,0,270,90.00001
82.25339,0,11.49912,0,0,270,90.00001
