time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
38.73837,0,5.096341,0,0,270,90.00001
38.75112,0,5.118751,0,0,270,90.00001
38.75113,0,5.118769,0,0,270,90.00001
38.78447,0,5.177381,0,0,270,90.00001
38.80112,0,5.206649,0,0,270,90.00001
38.81781,0,5.235977,0,0,270,90.00001
38.83445,0,5.265245,0,0,270,90.00001
38.85114,0,5.294568,0,0,270,90.00001
38.86781,0,5.323873,0,0,270,90.00001
38.88446,0,5.353141,0,0,270,90.00001
38.90115,0,5.382485,0,0,270,90.00001
38.9178,0,5.411754,0,0,270,90.00001
38.93447,0,5.441055,0,0,270,90.00001
38.95112,0,5.470324,0,0,270,90.00001
38.98448,0,5.528959,0,0,270,90.00001
39.00113,0,5.558227,0,0,270,90.00001
39.0178,0,5.587545,0,0,270,90.00001
39.03445,0,5.616814,0,0,270,90.00001
39.05114,0,5.646138,0,0,270,90.00001
39.06779,0,5.675406,0,0,270,90.00001
39.08447,0,5.704737,0,0,270,90.00001
39.10112,0,5.734005,0,0,270,90.00001
39.11781,0,5.763331,0,0,270,90.00001
39.13446,0,5.792599,0,0,270,90.00001
39.15113,0,5.821917,0,0,270,90.00001
39.1678,0,5.851215,0,0,270,90.00001
39.18447,0,5.880518,0,0,270,90.00001
39.20112,0,5.909786,0,0,270,90.00001
39.21781,0,5.939123,0,0,270,90.00001
39.23446,0,5.968391,0,0,270,90.00001
39.25113,0,5.997703,0,0,270,90.00001
39.2678,0,6.027007,0,0,270,90.00001
39.28445,0,6.056275,0,0,270,90.00001
39.30115,0,6.085622,0,0,270,90.00001
39.3178,0,6.11489,0,0,270,90.00001
39.33447,0,6.144197,0,0,270,90.00001
39.35112,0,6.173465,0,0,270,90.00001
39.3678,0,6.202786,0,0,270,90.00001
39.38447,0,6.232094,0,0,270,90.00001
39.40112,0,6.261362,0,0,270,90.00001
39.4178,0,6.290677,0,0,270,90.00001
39.43447,0,6.319975,0,0,270,90.00001
39.45112,0,6.349244,0,0,270,90.00001
39.46782,0,6.378611,0,0,270,90.00001
39.48214,0,6.40378,0,0,270,90.00001
39.49436,0,6.425255,0,0,270,90.00001
39.50671,0,6.446959,0,0,270,90.00001
39.51914,0,6.468825,0,0,270,90.00001
39.53173,0,6.490952,0,0,270,90.00001
39.54432,0,6.513081,0,0,270,90.00001
39.55678,0,6.534985,0,0,270,90.00001
39.56921,0,6.556842,0,0,270,90.00001
39.5816,0,6.578617,0,0,270,90.00001
39.59417,0,6.600714,0,0,270,90.00001
39.6066,0,6.62256,0,0,270,90.00001
39.61917,0,6.644651,0,0,270,90.00001
39.63173,0,6.666724,0,0,270,90.00001
39.64425,0,6.688743,0,0,270,90.00001
39.65696,0,6.711083,0,0,270,90.00001
39.66944,0,6.733018,0,0,270,90.00001
39.68179,0,6.754725,0,0,270,90.00001
39.69436,0,6.776824,0,0,270,90.00001
39.70681,0,6.798721,0,0,270,90.00001
39.71929,0,6.820653,0,0,270,90.00001
39.73185,0,6.842729,0,0,270,90.00001
39.7444,0,6.864792,0,0,270,90.00001
39.75693,0,6.88681,0,0,270,90.00001
39.76923,0,6.908434,0,0,270,90.00001
39.7818,0,6.930527,0,0,270,90.00001
39.79442,0,6.952723,0,0,270,90.00001
39.80674,0,6.974381,0,0,270,90.00001
39.81929,0,6.996445,0,0,270,90.00001
39.83173,0,7.018307,0,0,270,90.00001
39.84434,0,7.040473,0,0,270,90.00001
39.85693,0,7.062594,0,0,270,90.00001
39.86936,0,7.084446,0,0,270,90.00001
39.88198,0,7.106633,0,0,270,90.00001
39.89441,0,7.128488,0,0,270,90.00001
39.90686,0,7.150372,0,0,270,90.00001
39.91932,0,7.172269,0,0,270,90.00001
39.93185,0,7.194298,0,0,270,90.00001
39.94445,0,7.216449,0,0,270,90.00001
39.957,0,7.23851,0,0,270,90.00001
39.96934,0,7.260205,0,0,270,90.00001
39.982,0,7.282455,0,0,270,90.00001
39.99453,0,7.304484,0,0,270,90.00001
40.00703,0,7.326447,0,0,270,90.00001
40.01944,0,7.348268,0,0,270,90.00001
40.032,0,7.370351,0,0,270,90.00001
40.04453,0,7.392381,0,0,270,90.00001
40.057,0,7.414289,0,0,270,90.00001
40.06941,0,7.436103,0,0,270,90.00001
40.08204,0,7.458313,0,0,270,90.00001
40.09468,0,7.480529,0,0,270,90.00001
40.10699,0,7.502168,0,0,270,90.00001
40.11954,0,7.524223,0,0,270,90.00001
40.13198,0,7.546099,0,0,270,90.00001
40.14463,0,7.568343,0,0,270,90.00001
40.1571,0,7.590253,0,0,270,90.00001
40.16942,0,7.611909,0,0,270,90.00001
40.1821,0,7.634197,0,0,270,90.00001
40.19464,0,7.656247,0,0,270,90.00001
40.207,0,7.677966,0,0,270,90.00001
40.21957,0,7.70006,0,0,270,90.00001
40.23199,0,7.721898,0,0,270,90.00001
40.24459,0,7.74406,0,0,270,90.00001
40.25711,0,7.76606,0,0,270,90.00001
40.26963,0,7.788059,0,0,270,90.00001
40.28211,0,7.810004,0,0,270,90.00001
40.2947,0,7.832129,0,0,270,90.00001
40.3071,0,7.853927,0,0,270,90.00001
40.31953,0,7.875777,0,0,270,90.00001
40.33205,0,7.897787,0,0,270,90.00001
40.34464,0,7.919925,0,0,270,90.00001
40.3571,0,7.941831,0,0,270,90.00001
40.36958,0,7.963765,0,0,270,90.00001
40.38212,0,7.985813,0,0,270,90.00001
40.39469,0,8.007901,0,0,270,90.00001
40.40704,0,8.02961,0,0,270,90.00001
40.41961,0,8.051701,0,0,270,90.00001
40.43212,0,8.073692,0,0,270,90.00001
40.44468,0,8.095775,0,0,270,90.00001
40.45721,0,8.117811,0,0,270,90.00001
40.46964,0,8.139651,0,0,270,90.00001
40.48218,0,8.161693,0,0,270,90.00001
40.49476,0,8.183816,0,0,270,90.00001
40.50712,0,8.205535,0,0,270,90.00001
40.51965,0,8.227563,0,0,270,90.00001
40.53204,0,8.249352,0,0,270,90.00001
40.54472,0,8.271642,0,0,270,90.00001
40.55727,0,8.2937,0,0,270,90.00001
40.56961,0,8.315393,0,0,270,90.00001
40.58228,0,8.337667,0,0,270,90.00001
40.59502,0,8.360045,0,0,270,90.00001
40.60718,0,8.38143,0,0,270,90.00001
40.61971,0,8.403461,0,0,270,90.00001
40.63216,0,8.425335,0,0,270,90.00001
40.64472,0,8.447414,0,0,270,90.00001
40.65726,0,8.469466,0,0,270,90.00001
40.66962,0,8.491183,0,0,270,90.00001
40.68222,0,8.513331,0,0,270,90.00001
40.69473,0,8.535321,0,0,270,90.00001
40.70716,0,8.557182,0,0,270,90.00001
40.71976,0,8.579339,0,0,270,90.00001
40.73221,0,8.601209,0,0,270,90.00001
40.74473,0,8.62322,0,0,270,90.00001
40.75727,0,8.645275,0,0,270,90.00001
40.7697,0,8.667121,0,0,270,90.00001
40.78234,0,8.689335,0,0,270,90.00001
40.79487,0,8.711359,0,0,270,90.00001
40.80731,0,8.733227,0,0,270,90.00001
40.81978,0,8.755151,0,0,270,90.00001
40.8323,0,8.777159,0,0,270,90.00001
40.8448,0,8.799132,0,0,270,90.00001
40.85731,0,8.821113,0,0,270,90.00001
40.86978,0,8.843037,0,0,270,90.00001
40.88228,0,8.865017,0,0,270,90.00001
40.89485,0,8.88711,0,0,270,90.00001
40.90722,0,8.908859,0,0,270,90.00001
40.91976,0,8.930894,0,0,270,90.00001
40.93224,0,8.952836,0,0,270,90.00001
40.94476,0,8.974837,0,0,270,90.00001
40.95733,0,8.996949,0,0,270,90.00001
40.96972,0,9.018717,0,0,270,90.00001
40.98228,0,9.040804,0,0,270,90.00001
40.99495,0,9.063063,0,0,270,90.00001
41.00732,0,9.084811,0,0,270,90.00001
41.01989,0,9.106913,0,0,270,90.00001
41.03229,0,9.128713,0,0,270,90.00001
41.04492,0,9.150912,0,0,270,90.00001
41.05733,0,9.172729,0,0,270,90.00001
41.06971,0,9.194483,0,0,270,90.00001
41.08233,0,9.216678,0,0,270,90.00001
41.09484,0,9.238674,0,0,270,90.00001
41.10727,0,9.260504,0,0,270,90.00001
41.11986,0,9.282645,0,0,270,90.00001
41.13231,0,9.304528,0,0,270,90.00001
41.14491,0,9.326676,0,0,270,90.00001
41.15736,0,9.348571,0,0,270,90.00001
41.16987,0,9.37056,0,0,270,90.00001
41.18232,0,9.392442,0,0,270,90.00001
41.19487,0,9.414503,0,0,270,90.00001
41.20737,0,9.436467,0,0,270,90.00001
41.21985,0,9.458406,0,0,270,90.00001
41.23241,0,9.480484,0,0,270,90.00001
41.24495,0,9.502522,0,0,270,90.00001
41.25741,0,9.524439,0,0,270,90.00001
41.26984,0,9.546279,0,0,270,90.00001
41.28249,0,9.568526,0,0,270,90.00001
41.29502,0,9.590547,0,0,270,90.00001
41.30731,0,9.61215,0,0,270,90.00001
41.31987,0,9.634232,0,0,270,90.00001
41.33238,0,9.65622,0,0,270,90.00001
41.34499,0,9.678382,0,0,270,90.00001
41.35747,0,9.700327,0,0,270,90.00001
41.36982,0,9.722028,0,0,270,90.00001
41.38242,0,9.744192,0,0,270,90.00001
41.39498,0,9.766258,0,0,270,90.00001
41.40738,0,9.788053,0,0,270,90.00001
41.41988,0,9.810033,0,0,270,90.00001
41.4323,0,9.831878,0,0,270,90.00001
41.44493,0,9.854061,0,0,270,90.00001
41.4575,0,9.876171,0,0,270,90.00001
41.46994,0,9.898042,0,0,270,90.00001
41.48248,0,9.920068,0,0,270,90.00001
41.49493,0,9.941963,0,0,270,90.00001
41.50739,0,9.963863,0,0,270,90.00001
41.51994,0,9.985927,0,0,270,90.00001
41.53239,0,10.00782,0,0,270,90.00001
41.54498,0,10.02995,0,0,270,90.00001
41.5575,0,10.05195,0,0,270,90.00001
41.56997,0,10.07387,0,0,270,90.00001
41.58258,0,10.09604,0,0,270,90.00001
41.59503,0,10.11792,0,0,270,90.00001
41.6075,0,10.13984,0,0,270,90.00001
41.62006,0,10.16192,0,0,270,90.00001
41.6325,0,10.18378,0,0,270,90.00001
41.64492,0,10.20562,0,0,270,90.00001
41.65747,0,10.22767,0,0,270,90.00001
41.6699,0,10.24952,0,0,270,90.00001
41.68241,0,10.27152,0,0,270,90.00001
41.69499,0,10.29363,0,0,270,90.00001
41.70747,0,10.31557,0,0,270,90.00001
41.71996,0,10.33753,0,0,270,90.00001
41.73241,0,10.35942,0,0,270,90.00001
41.74503,0,10.3816,0,0,270,90.00001
41.75752,0,10.40355,0,0,270,90.00001
41.76996,0,10.42542,0,0,270,90.00001
41.78248,0,10.44743,0,0,270,90.00001
41.79515,0,10.4697,0,0,270,90.00001
41.80743,0,10.49129,0,0,270,90.00001
41.81999,0,10.51336,0,0,270,90.00001
41.83245,0,10.53527,0,0,270,90.00001
41.84499,0,10.55732,0,0,270,90.00001
41.85749,0,10.57928,0,0,270,90.00001
41.87003,0,10.60132,0,0,270,90.00001
41.88253,0,10.6233,0,0,270,90.00001
41.89501,0,10.64524,0,0,270,90.00001
41.90743,0,10.66708,0,0,270,90.00001
41.92003,0,10.68922,0,0,270,90.00001
41.93255,0,10.71124,0,0,270,90.00001
41.94498,0,10.73308,0,0,270,90.00001
41.95785,0,10.7557,0,0,270,90.00001
41.96999,0,10.77704,0,0,270,90.00001
