time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
51.56997,0,2.733027,0,0,270,90.00001
51.58254,0,2.748709,0,0,270,90.00001
51.59507,0,2.764344,0,0,270,90.00001
51.60744,0,2.779793,0,0,270,90.00001
51.61994,0,2.795389,0,0,270,90.00001
51.63255,0,2.811121,0,0,270,90.00001
51.64505,0,2.826725,0,0,270,90.00001
51.65755,0,2.842325,0,0,270,90.00001
51.67021,0,2.858119,0,0,270,90.00001
51.68253,0,2.873497,0,0,270,90.00001
51.6951,0,2.889176,0,0,270,90.00001
51.70749,0,2.904643,0,0,270,90.00001
51.71995,0,2.920188,0,0,270,90.00001
51.73246,0,2.935808,0,0,270,90.00001
51.74508,0,2.951546,0,0,270,90.00001
51.75751,0,2.967068,0,0,270,90.00001
51.76991,0,2.98254,0,0,270,90.00001
51.78262,0,2.998395,0,0,270,90.00001
51.79508,0,3.013948,0,0,270,90.00001
51.80743,0,3.029364,0,0,270,90.00001
51.82001,0,3.045064,0,0,270,90.00001
51.83252,0,3.060668,0,0,270,90.00001
51.84536,0,3.076692,0,0,270,90.00001
51.85756,0,3.091924,0,0,270,90.00001
51.86998,0,3.107422,0,0,270,90.00001
51.88257,0,3.123141,0,0,270,90.00001
51.89502,0,3.138671,0,0,270,90.00001
51.90748,0,3.154222,0,0,270,90.00001
51.92028,0,3.170197,0,0,270,90.00001
51.93268,0,3.185675,0,0,270,90.00001
51.94503,0,3.201082,0,0,270,90.00001
51.95756,0,3.216716,0,0,270,90.00001
51.97003,0,3.232282,0,0,270,90.00001
51.98259,0,3.247952,0,0,270,90.00001
51.99504,0,3.263493,0,0,270,90.00001
52.00754,0,3.279094,0,0,270,90.00001
52.02001,0,3.294658,0,0,270,90.00001
52.03263,0,3.310403,0,0,270,90.00001
52.04501,0,3.325847,0,0,270,90.00001
52.05769,0,3.341678,0,0,270,90.00001
52.07003,0,3.357074,0,0,270,90.00001
52.0826,0,3.372765,0,0,270,90.00001
52.09513,0,3.388397,0,0,270,90.00001
52.10753,0,3.403872,0,0,270,90.00001
52.12009,0,3.419553,0,0,270,90.00001
52.13251,0,3.435054,0,0,270,90.00001
52.14506,0,3.450707,0,0,270,90.00001
52.15759,0,3.466351,0,0,270,90.00001
52.17001,0,3.481851,0,0,270,90.00001
52.18257,0,3.497517,0,0,270,90.00001
52.19509,0,3.513144,0,0,270,90.00001
52.20749,0,3.528615,0,0,270,90.00001
52.22012,0,3.544378,0,0,270,90.00001
52.23257,0,3.559921,0,0,270,90.00001
52.24507,0,3.575523,0,0,270,90.00001
52.25763,0,3.591194,0,0,270,90.00001
52.27,0,3.606627,0,0,270,90.00001
52.28267,0,3.622438,0,0,270,90.00001
52.29516,0,3.63803,0,0,270,90.00001
52.30749,0,3.653421,0,0,270,90.00001
52.3201,0,3.669146,0,0,270,90.00001
52.33267,0,3.684839,0,0,270,90.00001
52.34501,0,3.700238,0,0,270,90.00001
52.3576,0,3.715951,0,0,270,90.00001
52.37003,0,3.731469,0,0,270,90.00001
52.38256,0,3.747103,0,0,270,90.00001
52.39514,0,3.7628,0,0,270,90.00001
52.40758,0,3.778328,0,0,270,90.00001
52.42004,0,3.793882,0,0,270,90.00001
52.43261,0,3.809555,0,0,270,90.00001
52.44511,0,3.825158,0,0,270,90.00001
52.45763,0,3.840789,0,0,270,90.00001
52.47014,0,3.856395,0,0,270,90.00001
52.48262,0,3.871967,0,0,270,90.00001
52.49524,0,3.887713,0,0,270,90.00001
52.50757,0,3.903108,0,0,270,90.00001
52.52021,0,3.918877,0,0,270,90.00001
52.53266,0,3.934421,0,0,270,90.00001
52.5451,0,3.949947,0,0,270,90.00001
52.55767,0,3.965625,0,0,270,90.00001
52.57008,0,3.981124,0,0,270,90.00001
52.58261,0,3.996758,0,0,270,90.00001
52.59512,0,4.01237,0,0,270,90.00001
52.60762,0,4.027971,0,0,270,90.00001
52.62017,0,4.04363,0,0,270,90.00001
52.6326,0,4.059138,0,0,270,90.00001
52.6451,0,4.074743,0,0,270,90.00001
52.65768,0,4.090443,0,0,270,90.00001
52.67009,0,4.105929,0,0,270,90.00001
52.68282,0,4.121811,0,0,270,90.00001
52.69514,0,4.137186,0,0,270,90.00001
52.70748,0,4.152588,0,0,270,90.00001
52.72011,0,4.168349,0,0,270,90.00001
52.73269,0,4.18405,0,0,270,90.00001
52.7451,0,4.19954,0,0,270,90.00001
52.75768,0,4.215238,0,0,270,90.00001
52.77003,0,4.23065,0,0,270,90.00001
52.78274,0,4.246505,0,0,270,90.00001
52.79517,0,4.262019,0,0,270,90.00001
52.80759,0,4.277526,0,0,270,90.00001
52.82007,0,4.293098,0,0,270,90.00001
52.83276,0,4.30893,0,0,270,90.00001
52.84507,0,4.324287,0,0,270,90.00001
52.8576,0,4.339932,0,0,270,90.00001
52.87005,0,4.355467,0,0,270,90.00001
52.88265,0,4.371194,0,0,270,90.00001
52.89519,0,4.386844,0,0,270,90.00001
52.90808,0,4.402933,0,0,270,90.00001
52.92026,0,4.418128,0,0,270,90.00001
52.93266,0,4.433596,0,0,270,90.00001
52.94501,0,4.449018,0,0,270,90.00001
52.95771,0,4.464869,0,0,270,90.00001
52.97007,0,4.480284,0,0,270,90.00001
52.9826,0,4.495933,0,0,270,90.00001
52.99501,0,4.511419,0,0,270,90.00001
53.0076,0,4.527119,0,0,270,90.00001
53.02024,0,4.5429,0,0,270,90.00001
53.03265,0,4.558393,0,0,270,90.00001
53.04505,0,4.573861,0,0,270,90.00001
53.05785,0,4.589839,0,0,270,90.00001
53.07013,0,4.605166,0,0,270,90.00001
53.08275,0,4.620905,0,0,270,90.00001
53.09509,0,4.636304,0,0,270,90.00001
53.10759,0,4.651908,0,0,270,90.00001
53.1201,0,4.667523,0,0,270,90.00001
53.13271,0,4.683253,0,0,270,90.00001
53.14512,0,4.698748,0,0,270,90.00001
53.15776,0,4.714525,0,0,270,90.00001
53.17011,0,4.729928,0,0,270,90.00001
53.18271,0,4.745657,0,0,270,90.00001
53.19521,0,4.761258,0,0,270,90.00001
53.2076,0,4.776709,0,0,270,90.00001
53.22019,0,4.792432,0,0,270,90.00001
53.2328,0,4.808161,0,0,270,90.00001
53.24515,0,4.823577,0,0,270,90.00001
53.25766,0,4.839189,0,0,270,90.00001
53.27008,0,4.85469,0,0,270,90.00001
53.28266,0,4.870392,0,0,270,90.00001
53.29527,0,4.88613,0,0,270,90.00001
53.30775,0,4.901696,0,0,270,90.00001
53.32022,0,4.917263,0,0,270,90.00001
53.33272,0,4.932857,0,0,270,90.00001
53.34505,0,4.948255,0,0,270,90.00001
53.35766,0,4.963987,0,0,270,90.00001
53.37008,0,4.979489,0,0,270,90.00001
53.38273,0,4.995269,0,0,270,90.00001
53.39513,0,5.01075,0,0,270,90.00001
53.40768,0,5.026411,0,0,270,90.00001
53.4202,0,5.042027,0,0,270,90.00001
53.43269,0,5.057621,0,0,270,90.00001
53.44511,0,5.073123,0,0,270,90.00001
53.45775,0,5.088896,0,0,270,90.00001
53.47012,0,5.104323,0,0,270,90.00001
53.48272,0,5.120053,0,0,270,90.00001
53.49518,0,5.135607,0,0,270,90.00001
53.50763,0,5.151145,0,0,270,90.00001
53.52023,0,5.16687,0,0,270,90.00001
53.53273,0,5.182465,0,0,270,90.00001
53.54509,0,5.197896,0,0,270,90.00001
53.55772,0,5.213649,0,0,270,90.00001
53.57013,0,5.229136,0,0,270,90.00001
53.58266,0,5.244777,0,0,270,90.00001
53.59533,0,5.260592,0,0,270,90.00001
53.60767,0,5.275984,0,0,270,90.00001
53.62003,0,5.29141,0,0,270,90.00001
53.63261,0,5.307113,0,0,270,90.00001
53.64505,0,5.322631,0,0,270,90.00001
53.6577,0,5.338417,0,0,270,90.00001
53.67012,0,5.353917,0,0,270,90.00001
53.68266,0,5.369577,0,0,270,90.00001
53.69527,0,5.385305,0,0,270,90.00001
53.70754,0,5.400621,0,0,270,90.00001
53.72008,0,5.416275,0,0,270,90.00001
53.7325,0,5.431773,0,0,270,90.00001
53.74503,0,5.447405,0,0,270,90.00001
53.75763,0,5.463131,0,0,270,90.00001
53.77005,0,5.478627,0,0,270,90.00001
53.78266,0,5.494368,0,0,270,90.00001
53.7951,0,5.509899,0,0,270,90.00001
53.80749,0,5.525352,0,0,270,90.00001
53.82022,0,5.541241,0,0,270,90.00001
53.8326,0,5.556691,0,0,270,90.00001
53.84508,0,5.572265,0,0,270,90.00001
53.85762,0,5.587916,0,0,270,90.00001
53.87008,0,5.603465,0,0,270,90.00001
53.88264,0,5.619145,0,0,270,90.00001
53.89514,0,5.634737,0,0,270,90.00001
53.90752,0,5.650182,0,0,270,90.00001
53.92011,0,5.665901,0,0,270,90.00001
53.93278,0,5.681711,0,0,270,90.00001
53.94526,0,5.697288,0,0,270,90.00001
53.95778,0,5.712903,0,0,270,90.00001
53.9701,0,5.728292,0,0,270,90.00001
53.98277,0,5.744094,0,0,270,90.00001
53.99511,0,5.7595,0,0,270,90.00001
54.00753,0,5.774992,0,0,270,90.00001
54.02013,0,5.790715,0,0,270,90.00001
54.03271,0,5.80642,0,0,270,90.00001
54.04502,0,5.821779,0,0,270,90.00001
54.05769,0,5.837595,0,0,270,90.00001
54.07013,0,5.853112,0,0,270,90.00001
54.08265,0,5.868739,0,0,270,90.00001
54.09514,0,5.884328,0,0,270,90.00001
54.10767,0,5.89996,0,0,270,90.00001
54.12018,0,5.915579,0,0,270,90.00001
54.13265,0,5.93114,0,0,270,90.00001
54.14506,0,5.94663,0,0,270,90.00001
54.15764,0,5.962331,0,0,270,90.00001
54.17008,0,5.977849,0,0,270,90.00001
54.18266,0,5.993555,0,0,270,90.00001
54.19509,0,6.009066,0,0,270,90.00001
54.20757,0,6.024632,0,0,270,90.00001
54.22014,0,6.040321,0,0,270,90.00001
54.23269,0,6.055984,0,0,270,90.00001
54.24519,0,6.071583,0,0,270,90.00001
54.25764,0,6.087124,0,0,270,90.00001
54.27005,0,6.102615,0,0,270,90.00001
54.28269,0,6.118386,0,0,270,90.00001
54.29521,0,6.13401,0,0,270,90.00001
54.30756,0,6.149418,0,0,270,90.00001
54.32014,0,6.165127,0,0,270,90.00001
54.33275,0,6.180858,0,0,270,90.00001
54.3451,0,6.196267,0,0,270,90.00001
54.35775,0,6.212059,0,0,270,90.00001
54.37011,0,6.227474,0,0,270,90.00001
54.38268,0,6.243161,0,0,270,90.00001
54.39515,0,6.258732,0,0,270,90.00001
54.4077,0,6.274383,0,0,270,90.00001
54.42012,0,6.289885,0,0,270,90.00001
54.43268,0,6.305566,0,0,270,90.00001
54.4451,0,6.321065,0,0,270,90.00001
54.45774,0,6.336845,0,0,270,90.00001
54.47013,0,6.352308,0,0,270,90.00001
54.48269,0,6.367969,0,0,270,90.00001
54.49518,0,6.383558,0,0,270,90.00001
54.50768,0,6.399158,0,0,270,90.00001
54.52021,0,6.414804,0,0,270,90.00001
54.53267,0,6.430341,0,0,270,90.00001
54.5451,0,6.445865,0,0,270,90.00001
54.55772,0,6.461609,0,0,270,90.00001
54.57005,0,6.476991,0,0,270,90.00001
54.58268,0,6.492752,0,0,270,90.00001
54.59521,0,6.508402,0,0,270,90.00001
54.60778,0,6.524088,0,0,270,90.00001
54.62027,0,6.539667,0,0,270,90.00001
54.63261,0,6.555075,0,0,270,90.00001
54.6451,0,6.570651,0,0,270,90.00001
54.65763,0,6.586287,0,0,270,90.00001
54.67005,0,6.601796,0,0,270,90.00001
54.68269,0,6.617573,0,0,270,90.00001
54.69528,0,6.633275,0,0,270,90.00001
54.70766,0,6.648731,0,0,270,90.00001
54.72011,0,6.664266,0,0,270,90.00001
54.73271,0,6.679989,0,0,270,90.00001
54.74509,0,6.695442,0,0,270,90.00001
54.75772,0,6.711202,0,0,270,90.00001
54.77016,0,6.726719,0,0,270,90.00001
54.78266,0,6.742319,0,0,270,90.00001
54.79521,0,6.75799,0,0,270,90.00001
54.80756,0,6.773402,0,0,270,90.00001
54.8201,0,6.789045,0,0,270,90.00001
54.83281,0,6.804901,0,0,270,90.00001
54.84513,0,6.820284,0,0,270,90.00001
54.8577,0,6.835977,0,0,270,90.00001
54.87012,0,6.851469,0,0,270,90.00001
54.88261,0,6.86706,0,0,270,90.00001
54.89526,0,6.882837,0,0,270,90.00001
54.90762,0,6.898265,0,0,270,90.00001
54.92044,0,6.914274,0,0,270,90.00001
54.93267,0,6.929528,0,0,270,90.00001
54.94509,0,6.945029,0,0,270,90.00001
54.95786,0,6.960961,0,0,270,90.00001
54.97013,0,6.976282,0,0,270,90.00001
54.98275,0,6.992034,0,0,270,90.00001
54.99512,0,7.007463,0,0,270,90.00001
55.00766,0,7.023118,0,0,270,90.00001
55.0203,0,7.038892,0,0,270,90.00001
55.03275,0,7.05443,0,0,270,90.00001
55.04518,0,7.069938,0,0,270,90.00001
55.05766,0,7.085512,0,0,270,90.00001
55.07004,0,7.100961,0,0,270,90.00001
55.08268,0,7.116739,0,0,270,90.00001
55.09515,0,7.132299,0,0,270,90.00001
55.10765,0,7.147901,0,0,270,90.00001
55.12016,0,7.163502,0,0,270,90.00001
55.13281,0,7.179294,0,0,270,90.00001
55.1452,0,7.19476,0,0,270,90.00001
55.15774,0,7.210407,0,0,270,90.00001
55.17014,0,7.225885,0,0,270,90.00001
55.18267,0,7.241522,0,0,270,90.00001
55.19522,0,7.257176,0,0,270,90.00001
55.20766,0,7.272709,0,0,270,90.00001
55.2202,0,7.28835,0,0,270,90.00001
55.23273,0,7.303997,0,0,270,90.00001
55.24511,0,7.319442,0,0,270,90.00001
55.25766,0,7.335108,0,0,270,90.00001
55.27019,0,7.350737,0,0,270,90.00001
55.28275,0,7.36641,0,0,270,90.00001
55.29538,0,7.382169,0,0,270,90.00001
55.3078,0,7.39767,0,0,270,90.00001
55.32026,0,7.413218,0,0,270,90.00001
55.33273,0,7.428792,0,0,270,90.00001
55.3451,0,7.444218,0,0,270,90.00001
55.35757,0,7.459793,0,0,270,90.00001
55.37008,0,7.475399,0,0,270,90.00001
55.38262,0,7.491051,0,0,270,90.00001
55.39531,0,7.50688,0,0,270,90.00001
55.40774,0,7.522396,0,0,270,90.00001
55.4203,0,7.53807,0,0,270,90.00001
55.43263,0,7.553461,0,0,270,90.00001
55.44501,0,7.568903,0,0,270,90.00001
55.45773,0,7.584785,0,0,270,90.00001
55.47015,0,7.600282,0,0,270,90.00001
55.48265,0,7.615884,0,0,270,90.00001
55.49516,0,7.631497,0,0,270,90.00001
55.50764,0,7.647064,0,0,270,90.00001
55.52015,0,7.662679,0,0,270,90.00001
55.53276,0,7.678414,0,0,270,90.00001
55.54515,0,7.693871,0,0,270,90.00001
55.55782,0,7.709694,0,0,270,90.00001
55.57021,0,7.725152,0,0,270,90.00001
55.58271,0,7.740751,0,0,270,90.00001
55.59525,0,7.756404,0,0,270,90.00001
55.60759,0,7.771803,0,0,270,90.00001
55.62015,0,7.787478,0,0,270,90.00001
55.63269,0,7.803131,0,0,270,90.00001
55.6452,0,7.818738,0,0,270,90.00001
55.65773,0,7.834377,0,0,270,90.00001
55.67016,0,7.849881,0,0,270,90.00001
55.68266,0,7.865483,0,0,270,90.00001
55.69522,0,7.881155,0,0,270,90.00001
55.70772,0,7.896756,0,0,270,90.00001
55.7202,0,7.912335,0,0,270,90.00001
55.73266,0,7.927878,0,0,270,90.00001
55.74517,0,7.943489,0,0,270,90.00001
55.75766,0,7.959074,0,0,270,90.00001
55.77007,0,7.974569,0,0,270,90.00001
55.78265,0,7.990273,0,0,270,90.00001
55.79517,0,8.005885,0,0,270,90.00001
55.80756,0,8.021346,0,0,270,90.00001
55.82018,0,8.037107,0,0,270,90.00001
55.83265,0,8.052659,0,0,270,90.00001
55.84513,0,8.068233,0,0,270,90.00001
55.85765,0,8.083864,0,0,270,90.00001
55.87016,0,8.099468,0,0,270,90.00001
55.88277,0,8.115214,0,0,270,90.00001
55.89521,0,8.130733,0,0,270,90.00001
55.90756,0,8.146153,0,0,270,90.00001
55.92017,0,8.16188,0,0,270,90.00001
55.93273,0,8.177563,0,0,270,90.00001
55.94518,0,8.193103,0,0,270,90.00001
55.95776,0,8.208792,0,0,270,90.00001
55.97017,0,8.224279,0,0,270,90.00001
