time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
48.38266,0,7.255496,0,0,270,90.00001
48.39522,0,7.270493,0,0,270,90.00001
48.40768,0,7.285374,0,0,270,90.00001
48.42011,0,7.30022,0,0,270,90.00001
48.4327,0,7.315252,0,0,270,90.00001
48.44519,0,7.330172,0,0,270,90.00001
48.45774,0,7.345158,0,0,270,90.00001
48.47013,0,7.359953,0,0,270,90.00001
48.48275,0,7.375023,0,0,270,90.00001
48.49522,0,7.389921,0,0,270,90.00001
48.50764,0,7.404748,0,0,270,90.00001
48.52017,0,7.41972,0,0,270,90.00001
48.5327,0,7.434684,0,0,270,90.00001
48.54509,0,7.449473,0,0,270,90.00001
48.55767,0,7.464502,0,0,270,90.00001
48.57008,0,7.479325,0,0,270,90.00001
48.58269,0,7.494376,0,0,270,90.00001
48.59554,0,7.509722,0,0,270,90.00001
48.60793,0,7.524526,0,0,270,90.00001
48.6204,0,7.539413,0,0,270,90.00001
48.6326,0,7.553981,0,0,270,90.00001
48.64549,0,7.569379,0,0,270,90.00001
48.65765,0,7.583906,0,0,270,90.00001
48.66992,0,7.59855,0,0,270,90.00001
48.68247,0,7.613542,0,0,270,90.00001
48.69505,0,7.628564,0,0,270,90.00001
48.70753,0,7.643464,0,0,270,90.00001
48.72002,0,7.658382,0,0,270,90.00001
48.73259,0,7.673398,0,0,270,90.00001
48.74506,0,7.688284,0,0,270,90.00001
48.75761,0,7.703269,0,0,270,90.00001
48.77011,0,7.718208,0,0,270,90.00001
48.78265,0,7.733184,0,0,270,90.00001
48.79518,0,7.74814,0,0,270,90.00001
48.80756,0,7.762928,0,0,270,90.00001
48.82011,0,7.777914,0,0,270,90.00001
48.83267,0,7.792916,0,0,270,90.00001
48.84512,0,7.807787,0,0,270,90.00001
48.85765,0,7.822747,0,0,270,90.00001
48.8701,0,7.837612,0,0,270,90.00001
48.88268,0,7.852633,0,0,270,90.00001
48.89523,0,7.86762,0,0,270,90.00001
48.90767,0,7.882479,0,0,270,90.00001
48.92022,0,7.897465,0,0,270,90.00001
48.93264,0,7.912305,0,0,270,90.00001
48.94514,0,7.927235,0,0,270,90.00001
48.95775,0,7.942289,0,0,270,90.00001
48.97009,0,7.957024,0,0,270,90.00001
